fecha;mes;reclamo;titulo;situacion;area;barrio;cantidad_llamados_por_caso
26/11/2019;11;37632;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;SANTA JULIA;1
26/11/2019;11;37629;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;SANTA JULIA;1
26/11/2019;11;37627;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;LUIS SANDRINI;1
26/11/2019;11;37622;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MARTIN ILLIA;1
26/11/2019;11;37621;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MARTIN ILLIA;1
26/11/2019;11;37620;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CUETO;1
26/11/2019;11;37619;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CENTENARIO;1
26/11/2019;11;37618;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE PAVIMENTO);OBRAS Y SERVICIOS SANITARIOS;JOSE HERNANDEZ;1
26/11/2019;11;37616;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
26/11/2019;11;37615;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE PAVIMENTO);OBRAS Y SERVICIOS SANITARIOS;27 DE NOVIEMBRE;1
26/11/2019;11;37614;OBRAS;PROBLEMAS OCACIONADOS POR OBRAS PUBLICAS;COORDINACION DE OBRAS;SANTA JULIA;1
26/11/2019;11;37613;SEMAFORO;SEMAFORO FUERA DE FUNCIONAMIENTO;ELECTROMECANICA;CENTRO;1
27/11/2019;11;37606;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE PAVIMENTO);OBRAS Y SERVICIOS SANITARIOS;MALVINAS;1
26/11/2019;11;37605;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE PAVIMENTO);OBRAS Y SERVICIOS SANITARIOS;MALVINAS;1
26/11/2019;11;37599;CONSTRUCCION;RUIDOS POR OBRAS;OBRAS PARTICULARES;VILLA PROGRESO;1
25/11/2019;11;37598;CLOACAS;CLOACAS DESBORDADAS;OBRAS Y SERVICIOS SANITARIOS;MARTIN M. DE GUEMES;1
25/11/2019;11;37597;CONTENEDORES;CONTENEDORES, ROTURA O ROBO;HIGIENE URBANA;CENTENARIO;1
25/11/2019;11;37596;CONTENEDORES;CONTENEDORES, ROTURA O ROBO;HIGIENE URBANA;ACEVEDO;1
25/11/2019;11;37595;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
25/11/2019;11;37594;URGENTE;MALTRATO DE PERRO O GATOS;VETERINARIA;ACEVEDO;1
25/11/2019;11;37593;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AEROCLUB;1
25/11/2019;11;37592;CONTENEDORES;CONTENEDORES, ROTURA O ROBO;HIGIENE URBANA;CENTRO;1
25/11/2019;11;37591;URGENTE;CABALLOS O ANIMALES SUELTOS FUERA DEL RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;VILLA GRAL. SAN MARTIN;2
25/11/2019;11;37590;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;LUIS SANDRINI;2
25/11/2019;11;37589;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;9 DE JULIO;1
25/11/2019;11;37588;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;9 DE JULIO;1
25/11/2019;11;37587;SINIESTRO;CABLES CAIDOS EN LA VIA PUBLICA;ATENCION AL VECINO 147;VILLA GRAL. SAN MARTIN;2
25/11/2019;11;37586;CONTENEDORES;CONTENEDORES, ROTURA O ROBO;HIGIENE URBANA;CENTRO;1
25/11/2019;11;37585;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
25/11/2019;11;37584;URGENTE;ACCIDENTE EN LA VIA PUBLICA CON HERIDOS;INSPECCION GENERAL Y TRANSITO;MARTIN ILLIA;2
25/11/2019;11;37583;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;12 DE OCTUBRE;1
25/11/2019;11;37582;ARBOLADO;ARBOL CAIDO EN LA VIA PUBLICA;ESPACIOS VERDES;AEROCLUB;2
25/11/2019;11;37581;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CENTRO;1
25/11/2019;11;37580;SEMAFORO;SEMAFORO FUERA DE FUNCIONAMIENTO;ELECTROMECANICA;CENTENARIO;1
25/11/2019;11;37579;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
25/11/2019;11;37578;ANIMALES;"ANIMALES SUELTOS; PERROS CALLEJEROS O CON PROPIETARIOS EN LA VIA PUBLICA";VETERINARIA;MARTIN ILLIA;1
25/11/2019;11;37577;DERIVADO NO MUNICIPAL;DERIVADO NO MUNICIPAL;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;ZONA RURAL;1
25/11/2019;11;37576;SEÑALES;SOLICITA CARTELES SEÑALIZADORES O NOMENCLADORES;ESTUDIOS DE TRANSITO, SEÑALIZACION Y TRANSPORTE;CENTRO;1
25/11/2019;11;37575;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;LUIS SANDRINI;1
25/11/2019;11;37574;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MORENO;1
25/11/2019;11;37573;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;MALVINAS;2
25/11/2019;11;37572;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
25/11/2019;11;37571;URGENTE;CABALLOS O ANIMALES SUELTOS FUERA DEL RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;ACEVEDO;2
25/11/2019;11;37570;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;LUAR KAYAD;1
25/11/2019;11;37569;CONTENEDORES;CONTENEDORES, ROTURA O ROBO;HIGIENE URBANA;CENTRO;1
25/11/2019;11;37568;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;LUAR KAYAD;1
25/11/2019;11;37566;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CENTENARIO;1
25/11/2019;11;37565;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;ACEVEDO;1
25/11/2019;11;37564;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;BELGRANO;1
25/11/2019;11;37563;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;KENNEDY;1
25/11/2019;11;37562;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;MALVINAS;1
26/11/2019;11;37561;LIMPIEZA;SOLICITAN LIMPIEZA DE ALCANTARILLA O BOCA DE TORMENTA;OBRAS Y SERVICIOS SANITARIOS;BELGRANO;4
25/11/2019;11;37560;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;2
25/11/2019;11;37559;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VICENTE LOPEZ;1
25/11/2019;11;37558;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CENTRO;1
25/11/2019;11;37557;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;AMEGHINO;1
25/11/2019;11;37553;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VICENTE LOPEZ;1
25/11/2019;11;37551;DESMALEZAMIENTO;SOLICITAN DESMALEZAMIENTO DE ALCANTARILLAS Y CUNETAS;ESPACIOS VERDES;AEROCLUB;1
27/11/2019;11;37550;AGUA;ROTURA DE CAÑO MAESTRO EN VEREDA;OBRAS Y SERVICIOS SANITARIOS;VIRGEN DE ITATI;2
25/11/2019;11;37549;SINIESTRO;CABLES CAIDOS EN LA VIA PUBLICA;ATENCION AL VECINO 147;27 DE NOVIEMBRE;1
25/11/2019;11;37548;CONTENEDORES;CONTENEDORES, ROTURA O ROBO;HIGIENE URBANA;CENTRO;1
25/11/2019;11;37546;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CENTRO;2
25/11/2019;11;37545;INSPECTOR URBANO;DENUNCIAN A VECINOS QUE SACAN BASURA FUERA DE HORARIO O EN LUGAR INADECUADO;CONTRALOR URBANO;CENTRO;1
25/11/2019;11;37544;RESIDUOS;RESIDUOS VOLUMINOSOS: NO PASO EL CAMION O PASO EL CAMION Y NO SE LLEVO LO QUE HABIA;HIGIENE URBANA;BELGRANO;1
25/11/2019;11;37543;ANIMALES;CASTRACION DE PERRAS;VETERINARIA;VILLA PROGRESO;1
25/11/2019;11;37541;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;VIRGEN DE ITATI;1
25/11/2019;11;37540;SEÑALES;SOLICITA CARTELES SEÑALIZADORES O NOMENCLADORES;ESTUDIOS DE TRANSITO, SEÑALIZACION Y TRANSPORTE;CENTRO;1
25/11/2019;11;37538;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CENTRO;1
25/11/2019;11;37537;URGENTE;CABALLOS O ANIMALES SUELTOS FUERA DEL RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;9 DE JULIO;1
25/11/2019;11;37536;PRODUCCION ANIMAL;CRIADERO DE AVES, CERDOS,CONEJOS;VETERINARIA;JORGE NEWBERY;1
25/11/2019;11;37535;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;CENTRO;1
25/11/2019;11;37534;ARBOLADO;ARBOL CAIDO EN LA VIA PUBLICA;ESPACIOS VERDES;CENTRO;2
25/11/2019;11;37533;ANIMALES;"ANIMALES SUELTOS; PERROS CALLEJEROS O CON PROPIETARIOS EN LA VIA PUBLICA";VETERINARIA;CENTRO;1
25/11/2019;11;37532;PRODUCCION ANIMAL;CRIADERO DE AVES, CERDOS,CONEJOS;VETERINARIA;ACEVEDO;1
25/11/2019;11;37530;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;LUIS SANDRINI;1
25/11/2019;11;37529;VEREDA;VEREDA OBSTRUIDA;CONTRALOR URBANO;TROCHA;1
25/11/2019;11;37528;CONTENEDORES;CONTENEDORES ROTOS O CON MAL OLOR;HIGIENE URBANA;DESIDERIO DE LA FUENTE;1
25/11/2019;11;37527;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;CHAMPAGNAT;2
25/11/2019;11;37526;ARBOLADO;RAMA CAIDA;ESPACIOS VERDES;CENTRO;1
25/11/2019;11;37525;CLOACAS;TAPAS DE CLOACAS LEVANTADAS;OBRAS Y SERVICIOS SANITARIOS;LA AMALIA;2
25/11/2019;11;37524;ARBOLADO;GAJOS O RAMAS PENDULANDO;ESPACIOS VERDES;MARIA CRESCENCIA;1
25/11/2019;11;37523;URGENTE;POSTES CAIDOS;ATENCION AL VECINO 147;CENTENARIO;1
25/11/2019;11;37522;CLOACAS;CLOACAS DESBORDADAS;OBRAS Y SERVICIOS SANITARIOS;LA AMALIA;1
27/11/2019;11;37520;OBRAS;PROBLEMAS OCACIONADOS POR OBRAS PUBLICAS;COORDINACION DE OBRAS;KENNEDY;2
25/11/2019;11;37517;SINIESTRO;CABLES CAIDOS EN LA VIA PUBLICA;ATENCION AL VECINO 147;AMEGHINO;1
25/11/2019;11;37516;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
25/11/2019;11;37513;INSPECTOR URBANO;AGUA SERVIDA;CONTRALOR URBANO;ACEVEDO;1
25/11/2019;11;37512;FONTEZUELA;FONTEZUELA;PUEBLO FONTEZUELA;ZONA RURAL;1
25/11/2019;11;37511;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VICENTE LOPEZ;1
25/11/2019;11;37510;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;ACEVEDO;1
25/11/2019;11;37509;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CENTRO;1
25/11/2019;11;37508;ANIMALES;ANIMALES SUELTOS: PERROS MORDEDORES O ATACANTES;VETERINARIA;CENTRO;1
25/11/2019;11;37507;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;BELGRANO;1
25/11/2019;11;37506;ARBOLADO;GAJOS O RAMAS PENDULANDO;ESPACIOS VERDES;VILLA GRAL. SAN MARTIN;1
25/11/2019;11;37505;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VICENTE LOPEZ;1
25/11/2019;11;37504;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;CUETO;2
25/11/2019;11;37499;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MARIANO MORENO;1
25/11/2019;11;37498;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;LUIS SANDRINI;1
25/11/2019;11;37497;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MARIANO MORENO;1
25/11/2019;11;37496;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CUETO;1
25/11/2019;11;37495;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;VILLA PROGRESO;1
25/11/2019;11;37494;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CENTRO;1
25/11/2019;11;37493;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AEROCLUB;1
25/11/2019;11;37492;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;LUIS SANDRINI;1
25/11/2019;11;37491;ADULTOS MAYORES;MALTRATO/VIOLENCIA AL ADULTO MAYOR;TERCERA EDAD;JOSE HERNANDEZ;2
25/11/2019;11;37490;URGENTE;POSTES CAIDOS;ATENCION AL VECINO 147;VILLA SAN JOSE;3
25/11/2019;11;37489;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;LUIS SANDRINI;1
25/11/2019;11;37487;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MARTIN ILLIA;1
25/11/2019;11;37486;CONTENEDORES;CONTENEDORES ROTOS O CON MAL OLOR;HIGIENE URBANA;CENTRO;1
25/11/2019;11;37479;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA FERNANDEZ;1
25/11/2019;11;37463;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MALVINAS;1
24/11/2019;11;37459;SINIESTRO;CARTEL SUELTO O CON RIESGO DE CAIDA;SUB SECRETARIA DE DEFENSA CIVIL;CENTRO;2
24/11/2019;11;37458;URGENTE;ACCIDENTE EN LA VIA PUBLICA CON HERIDOS;INSPECCION GENERAL Y TRANSITO;AMEGHINO;1
24/11/2019;11;37457;ANIMALES;CASTRACION DE PERRAS;VETERINARIA;VILLA PROGRESO;2
24/11/2019;11;37456;INSPECTOR URBANO;ESTAN QUEMANDO BASURA EN LA VIA PUBLICA;CONTRALOR URBANO;MALVINAS;2
24/11/2019;11;37454;AGUA;SIN AGUA;OBRAS Y SERVICIOS SANITARIOS;VILLA SAN JOSE;2
23/11/2019;11;37453;COMERCIO;FALTA HABILITACION DE COMERCIO O DUDA DE LA HABILITACION;HABILITACION Y CONTROL DE ACTIVIDADES ECONOMICAS;VILLA PROGRESO;2
23/11/2019;11;37452;INSPECTOR URBANO;BALDEO O LAVADO DE AUTO;CONTRALOR URBANO;CUETO;1
23/11/2019;11;37451;INSPECTOR URBANO;BALDEO O LAVADO DE AUTO;CONTRALOR URBANO;CUETO;1
23/11/2019;11;37450;URGENTE;MALTRATO DE PERRO O GATOS;VETERINARIA;CENTRO;1
23/11/2019;11;37449;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;104 VIVIENDAS;1
23/11/2019;11;37448;INSPECTOR URBANO;PODA CLANDESTINA;CONTRALOR URBANO;TROCHA;2
23/11/2019;11;37446;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;DESIDERIO DE LA FUENTE;1
23/11/2019;11;37445;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;1
23/11/2019;11;37444;URGENTE;MALTRATO DE EQUINOS;VETERINARIA;TRINCAVELLI;2
23/11/2019;11;37443;CLOACAS;TAPAS DE CLOACAS LEVANTADAS;OBRAS Y SERVICIOS SANITARIOS;BELGRANO;1
23/11/2019;11;37442;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;MARTIN ILLIA;1
23/11/2019;11;37441;AGUA;FALTA DE PRESION DE AGUA;OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;1
23/11/2019;11;37440;INSPECTOR URBANO;PODA CLANDESTINA;CONTRALOR URBANO;TROCHA;2
26/11/2019;11;37439;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE TIERRA);OBRAS Y SERVICIOS SANITARIOS;VILLA SAN JOSE;1
23/11/2019;11;37438;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;2
23/11/2019;11;37437;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;VILLA ALICIA;1
23/11/2019;11;37436;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;BELGRANO;1
23/11/2019;11;37435;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;JOSE HERNANDEZ;1
23/11/2019;11;37434;URGENTE;POSTES CAIDOS;ATENCION AL VECINO 147;CENTRO;3
23/11/2019;11;37433;ANIMALES;ANIMALES SUELTOS: PERROS MORDEDORES O ATACANTES;VETERINARIA;MARTIN ILLIA;7
23/11/2019;11;37432;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;ACEVEDO;2
23/11/2019;11;37431;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;CUETO;2
23/11/2019;11;37430;INSPECTOR URBANO;BALDEO O LAVADO DE AUTO;CONTRALOR URBANO;SANTA INES;1
22/11/2019;11;37429;AGUA;ROTURA DE CAÑO MAESTRO EN VEREDA;OBRAS Y SERVICIOS SANITARIOS;CENTRO;1
22/11/2019;11;37428;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;OTERO;2
22/11/2019;11;37427;SINIESTRO;CABLES CAIDOS EN LA VIA PUBLICA;ATENCION AL VECINO 147;LUIS SANDRINI;1
22/11/2019;11;37426;INSPECTOR URBANO;TERRENO BALDIO CON BASURA O MALEZAS;CONTRALOR URBANO;ACEVEDO;1
22/11/2019;11;37425;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;MARTIN ILLIA;1
22/11/2019;11;37424;TRANSITO;TRASLADO DE VEHICULOS;INSPECCION GENERAL Y TRANSITO;ACEVEDO;1
22/11/2019;11;37423;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
22/11/2019;11;37421;URGENTE;ACCIDENTE EN LA VIA PUBLICA CON HERIDOS;INSPECCION GENERAL Y TRANSITO;CENTENARIO;2
22/11/2019;11;37420;DERIVADO NO MUNICIPAL;DERIVADO NO MUNICIPAL;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;CENTRO;1
22/11/2019;11;37419;DERIVADO NO MUNICIPAL;DERIVADO NO MUNICIPAL;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;CENTRO;2
22/11/2019;11;37418;TRANSITO;TRASLADO DE VEHICULOS;INSPECCION GENERAL Y TRANSITO;CENTRO;1
22/11/2019;11;37417;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;CENTRO;2
22/11/2019;11;37415;AGUA;SIN AGUA;OBRAS Y SERVICIOS SANITARIOS;ZONA RURAL;2
25/11/2019;11;37414;ARBOLADO;ARBOL CAIDO EN LA VIA PUBLICA;ESPACIOS VERDES;ACEVEDO;2
22/11/2019;11;37413;DERIVADO NO MUNICIPAL;DERIVADO NO MUNICIPAL;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;ACEVEDO;2
22/11/2019;11;37412;CORRALON;SOLICITAN LA SEÑALIZACION DE POZO EN CALLE O VEREDA;VIAL;TROCHA;1
22/11/2019;11;37409;URGENTE;CABALLOS O ANIMALES SUELTOS FUERA DEL RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;ACEVEDO;2
22/11/2019;11;37408;URGENTE;POSTES CAIDOS;ATENCION AL VECINO 147;CENTRO;9
22/11/2019;11;37407;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;ACEVEDO;3
22/11/2019;11;37406;INSPECTOR URBANO;AGUA SERVIDA;CONTRALOR URBANO;VILLA SAN JOSE;2
22/11/2019;11;37405;LOMO DE BURRO;LOMO DE BURRO CLANDESTINO;CONTRALOR URBANO;VILLA GRAL. SAN MARTIN;1
22/11/2019;11;37404;CORDON ROTO;ROTURA DE CORDON  SOLICITA REPARACION;CUADRILLA 147 BACHES;CENTRO;1
22/11/2019;11;37403;INSPECTOR URBANO;DERROCHE DE AGUA DE PILETAS;CONTRALOR URBANO;ACEVEDO;1
22/11/2019;11;37402;DESMALEZAMIENTO;SOLICITA EL DESMALEZAMIENTO DE LAS VIAS;ESPACIOS VERDES;9 DE JULIO;1
22/11/2019;11;37401;CONTENEDORES;CONTENEDORES ROTOS O CON MAL OLOR;HIGIENE URBANA;CENTRO;1
22/11/2019;11;37399;PRODUCCION ANIMAL;CRIADERO DE AVES, CERDOS,CONEJOS;VETERINARIA;VILLA ALICIA;1
27/11/2019;11;37398;LIMPIEZA;SOLICITAN LIMPIEZA DE ALCANTARILLA O BOCA DE TORMENTA;OBRAS Y SERVICIOS SANITARIOS;VILLA ALICIA;1
22/11/2019;11;37397;SINIESTRO;CABLES CAIDOS EN LA VIA PUBLICA;ATENCION AL VECINO 147;SAN MARTIN;1
22/11/2019;11;37396;CLOACAS;CONEXIÓN CLANDESTINA;CONTRALOR URBANO;KENNEDY;2
22/11/2019;11;37395;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;ACEVEDO;2
22/11/2019;11;37394;SINIESTRO;CABLES CAIDOS EN LA VIA PUBLICA;ATENCION AL VECINO 147;CENTRO;1
22/11/2019;11;37386;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;CENTRO;2
22/11/2019;11;37382;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;ACEVEDO;2
22/11/2019;11;37378;ANIMALES;ANIMALES SUELTOS: PERROS MORDEDORES O ATACANTES;VETERINARIA;MARTIN ILLIA;1
22/11/2019;11;37377;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;SOLARES;1
22/11/2019;11;37376;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
27/11/2019;11;37372;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;MARTIN ILLIA;1
22/11/2019;11;37367;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;JOSE HERNANDEZ;2
22/11/2019;11;37358;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;BELGRANO;2
22/11/2019;11;37357;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;MALVINAS;3
22/11/2019;11;37354;CASA ABANDONADA;CASA ABANDONADA;CONTRALOR URBANO;CENTRO;1
22/11/2019;11;37351;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;MALVINAS;1
22/11/2019;11;37350;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;TRINCAVELLI;1
22/11/2019;11;37348;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;VILLA FERNANDEZ;1
22/11/2019;11;37347;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;MARIANO MORENO;2
22/11/2019;11;37346;MEDIO AMBIENTE;OLORES NAUCEABUNDOS PROVINIENTES DE COMERCIOS O INDUSTRIAS;GESTION AMBIENTAL;27 DE NOVIEMBRE;1
22/11/2019;11;37345;INSPECTOR URBANO;DERROCHE DE AGUA DE PILETAS;CONTRALOR URBANO;SAN MARTIN;1
22/11/2019;11;37339;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;CENTENARIO;1
22/11/2019;11;37336;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
22/11/2019;11;37335;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;ACEVEDO;1
22/11/2019;11;37333;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
22/11/2019;11;37332;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
22/11/2019;11;37329;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;MALVINAS;1
22/11/2019;11;37326;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;ACEVEDO;2
